t,new_infections,symp_prob,trace_prob,trace_time,rep
30,1,0.7000000000000001,0.30000000000000004,1,0
31,0,0.7000000000000001,0.30000000000000004,1,0
32,1,0.7000000000000001,0.30000000000000004,1,0
33,3,0.7000000000000001,0.30000000000000004,1,0
34,4,0.7000000000000001,0.30000000000000004,1,0
35,0,0.7000000000000001,0.30000000000000004,1,0
36,0,0.7000000000000001,0.30000000000000004,1,0
37,2,0.7000000000000001,0.30000000000000004,1,0
38,5,0.7000000000000001,0.30000000000000004,1,0
39,1,0.7000000000000001,0.30000000000000004,1,0
40,2,0.7000000000000001,0.30000000000000004,1,0
41,2,0.7000000000000001,0.30000000000000004,1,0
42,0,0.7000000000000001,0.30000000000000004,1,0
43,4,0.7000000000000001,0.30000000000000004,1,0
44,0,0.7000000000000001,0.30000000000000004,1,0
45,3,0.7000000000000001,0.30000000000000004,1,0
46,3,0.7000000000000001,0.30000000000000004,1,0
47,0,0.7000000000000001,0.30000000000000004,1,0
48,1,0.7000000000000001,0.30000000000000004,1,0
49,1,0.7000000000000001,0.30000000000000004,1,0
50,1,0.7000000000000001,0.30000000000000004,1,0
51,4,0.7000000000000001,0.30000000000000004,1,0
52,4,0.7000000000000001,0.30000000000000004,1,0
53,1,0.7000000000000001,0.30000000000000004,1,0
54,1,0.7000000000000001,0.30000000000000004,1,0
55,3,0.7000000000000001,0.30000000000000004,1,0
56,1,0.7000000000000001,0.30000000000000004,1,0
57,5,0.7000000000000001,0.30000000000000004,1,0
58,1,0.7000000000000001,0.30000000000000004,1,0
59,3,0.7000000000000001,0.30000000000000004,1,0
60,3,0.7000000000000001,0.30000000000000004,1,0
61,1,0.7000000000000001,0.30000000000000004,1,0
62,5,0.7000000000000001,0.30000000000000004,1,0
63,0,0.7000000000000001,0.30000000000000004,1,0
64,3,0.7000000000000001,0.30000000000000004,1,0
65,1,0.7000000000000001,0.30000000000000004,1,0
66,0,0.7000000000000001,0.30000000000000004,1,0
67,2,0.7000000000000001,0.30000000000000004,1,0
68,5,0.7000000000000001,0.30000000000000004,1,0
69,2,0.7000000000000001,0.30000000000000004,1,0
70,5,0.7000000000000001,0.30000000000000004,1,0
0,0,0.7000000000000001,0.30000000000000004,1,1
1,0,0.7000000000000001,0.30000000000000004,1,1
2,0,0.7000000000000001,0.30000000000000004,1,1
3,3,0.7000000000000001,0.30000000000000004,1,1
4,1,0.7000000000000001,0.30000000000000004,1,1
5,2,0.7000000000000001,0.30000000000000004,1,1
6,2,0.7000000000000001,0.30000000000000004,1,1
7,2,0.7000000000000001,0.30000000000000004,1,1
8,2,0.7000000000000001,0.30000000000000004,1,1
9,0,0.7000000000000001,0.30000000000000004,1,1
10,2,0.7000000000000001,0.30000000000000004,1,1
11,3,0.7000000000000001,0.30000000000000004,1,1
12,1,0.7000000000000001,0.30000000000000004,1,1
13,2,0.7000000000000001,0.30000000000000004,1,1
14,5,0.7000000000000001,0.30000000000000004,1,1
15,2,0.7000000000000001,0.30000000000000004,1,1
16,5,0.7000000000000001,0.30000000000000004,1,1
17,3,0.7000000000000001,0.30000000000000004,1,1
18,3,0.7000000000000001,0.30000000000000004,1,1
19,6,0.7000000000000001,0.30000000000000004,1,1
20,2,0.7000000000000001,0.30000000000000004,1,1
21,2,0.7000000000000001,0.30000000000000004,1,1
22,2,0.7000000000000001,0.30000000000000004,1,1
23,1,0.7000000000000001,0.30000000000000004,1,1
24,2,0.7000000000000001,0.30000000000000004,1,1
25,0,0.7000000000000001,0.30000000000000004,1,1
26,1,0.7000000000000001,0.30000000000000004,1,1
27,1,0.7000000000000001,0.30000000000000004,1,1
28,2,0.7000000000000001,0.30000000000000004,1,1
29,0,0.7000000000000001,0.30000000000000004,1,1
30,1,0.7000000000000001,0.30000000000000004,1,1
31,0,0.7000000000000001,0.30000000000000004,1,1
32,1,0.7000000000000001,0.30000000000000004,1,1
33,3,0.7000000000000001,0.30000000000000004,1,1
34,4,0.7000000000000001,0.30000000000000004,1,1
35,0,0.7000000000000001,0.30000000000000004,1,1
36,0,0.7000000000000001,0.30000000000000004,1,1
37,2,0.7000000000000001,0.30000000000000004,1,1
38,5,0.7000000000000001,0.30000000000000004,1,1
39,1,0.7000000000000001,0.30000000000000004,1,1
40,2,0.7000000000000001,0.30000000000000004,1,1
41,2,0.7000000000000001,0.30000000000000004,1,1
42,0,0.7000000000000001,0.30000000000000004,1,1
43,4,0.7000000000000001,0.30000000000000004,1,1
44,0,0.7000000000000001,0.30000000000000004,1,1
45,3,0.7000000000000001,0.30000000000000004,1,1
46,3,0.7000000000000001,0.30000000000000004,1,1
47,0,0.7000000000000001,0.30000000000000004,1,1
48,1,0.7000000000000001,0.30000000000000004,1,1
49,1,0.7000000000000001,0.30000000000000004,1,1
50,1,0.7000000000000001,0.30000000000000004,1,1
51,4,0.7000000000000001,0.30000000000000004,1,1
52,4,0.7000000000000001,0.30000000000000004,1,1
53,1,0.7000000000000001,0.30000000000000004,1,1
54,1,0.7000000000000001,0.30000000000000004,1,1
55,3,0.7000000000000001,0.30000000000000004,1,1
56,1,0.7000000000000001,0.30000000000000004,1,1
57,5,0.7000000000000001,0.30000000000000004,1,1
58,1,0.7000000000000001,0.30000000000000004,1,1
59,3,0.7000000000000001,0.30000000000000004,1,1
60,3,0.7000000000000001,0.30000000000000004,1,1
61,1,0.7000000000000001,0.30000000000000004,1,1
62,5,0.7000000000000001,0.30000000000000004,1,1
63,0,0.7000000000000001,0.30000000000000004,1,1
64,3,0.7000000000000001,0.30000000000000004,1,1
65,1,0.7000000000000001,0.30000000000000004,1,1
66,0,0.7000000000000001,0.30000000000000004,1,1
67,2,0.7000000000000001,0.30000000000000004,1,1
68,5,0.7000000000000001,0.30000000000000004,1,1
69,2,0.7000000000000001,0.30000000000000004,1,1
70,5,0.7000000000000001,0.30000000000000004,1,1
0,0,0.7000000000000001,0.30000000000000004,1,2
1,0,0.7000000000000001,0.30000000000000004,1,2
2,0,0.7000000000000001,0.30000000000000004,1,2
3,3,0.7000000000000001,0.30000000000000004,1,2
4,1,0.7000000000000001,0.30000000000000004,1,2
5,2,0.7000000000000001,0.30000000000000004,1,2
6,2,0.7000000000000001,0.30000000000000004,1,2
7,2,0.7000000000000001,0.30000000000000004,1,2
8,2,0.7000000000000001,0.30000000000000004,1,2
9,0,0.7000000000000001,0.30000000000000004,1,2
10,2,0.7000000000000001,0.30000000000000004,1,2
11,3,0.7000000000000001,0.30000000000000004,1,2
12,1,0.7000000000000001,0.30000000000000004,1,2
13,2,0.7000000000000001,0.30000000000000004,1,2
14,5,0.7000000000000001,0.30000000000000004,1,2
15,2,0.7000000000000001,0.30000000000000004,1,2
16,5,0.7000000000000001,0.30000000000000004,1,2
17,3,0.7000000000000001,0.30000000000000004,1,2
18,3,0.7000000000000001,0.30000000000000004,1,2
19,6,0.7000000000000001,0.30000000000000004,1,2
20,2,0.7000000000000001,0.30000000000000004,1,2
21,2,0.7000000000000001,0.30000000000000004,1,2
22,2,0.7000000000000001,0.30000000000000004,1,2
23,1,0.7000000000000001,0.30000000000000004,1,2
24,2,0.7000000000000001,0.30000000000000004,1,2
25,0,0.7000000000000001,0.30000000000000004,1,2
26,1,0.7000000000000001,0.30000000000000004,1,2
27,1,0.7000000000000001,0.30000000000000004,1,2
28,2,0.7000000000000001,0.30000000000000004,1,2
29,0,0.7000000000000001,0.30000000000000004,1,2
30,1,0.7000000000000001,0.30000000000000004,1,2
31,0,0.7000000000000001,0.30000000000000004,1,2
32,1,0.7000000000000001,0.30000000000000004,1,2
33,3,0.7000000000000001,0.30000000000000004,1,2
34,4,0.7000000000000001,0.30000000000000004,1,2
35,0,0.7000000000000001,0.30000000000000004,1,2
36,0,0.7000000000000001,0.30000000000000004,1,2
37,2,0.7000000000000001,0.30000000000000004,1,2
38,5,0.7000000000000001,0.30000000000000004,1,2
39,1,0.7000000000000001,0.30000000000000004,1,2
40,2,0.7000000000000001,0.30000000000000004,1,2
41,2,0.7000000000000001,0.30000000000000004,1,2
42,0,0.7000000000000001,0.30000000000000004,1,2
43,4,0.7000000000000001,0.30000000000000004,1,2
44,0,0.7000000000000001,0.30000000000000004,1,2
45,3,0.7000000000000001,0.30000000000000004,1,2
46,3,0.7000000000000001,0.30000000000000004,1,2
47,0,0.7000000000000001,0.30000000000000004,1,2
48,1,0.7000000000000001,0.30000000000000004,1,2
49,1,0.7000000000000001,0.30000000000000004,1,2
50,1,0.7000000000000001,0.30000000000000004,1,2
51,4,0.7000000000000001,0.30000000000000004,1,2
52,4,0.7000000000000001,0.30000000000000004,1,2
53,1,0.7000000000000001,0.30000000000000004,1,2
54,1,0.7000000000000001,0.30000000000000004,1,2
55,3,0.7000000000000001,0.30000000000000004,1,2
56,1,0.7000000000000001,0.30000000000000004,1,2
57,5,0.7000000000000001,0.30000000000000004,1,2
58,1,0.7000000000000001,0.30000000000000004,1,2
59,3,0.7000000000000001,0.30000000000000004,1,2
60,3,0.7000000000000001,0.30000000000000004,1,2
61,1,0.7000000000000001,0.30000000000000004,1,2
62,5,0.7000000000000001,0.30000000000000004,1,2
63,0,0.7000000000000001,0.30000000000000004,1,2
64,3,0.7000000000000001,0.30000000000000004,1,2
65,1,0.7000000000000001,0.30000000000000004,1,2
66,0,0.7000000000000001,0.30000000000000004,1,2
67,2,0.7000000000000001,0.30000000000000004,1,2
68,5,0.7000000000000001,0.30000000000000004,1,2
69,2,0.7000000000000001,0.30000000000000004,1,2
70,5,0.7000000000000001,0.30000000000000004,1,2
0,0,0.7000000000000001,0.30000000000000004,1,3
1,0,0.7000000000000001,0.30000000000000004,1,3
2,0,0.7000000000000001,0.30000000000000004,1,3
3,3,0.7000000000000001,0.30000000000000004,1,3
4,1,0.7000000000000001,0.30000000000000004,1,3
5,2,0.7000000000000001,0.30000000000000004,1,3
6,2,0.7000000000000001,0.30000000000000004,1,3
7,2,0.7000000000000001,0.30000000000000004,1,3
8,2,0.7000000000000001,0.30000000000000004,1,3
9,0,0.7000000000000001,0.30000000000000004,1,3
10,2,0.7000000000000001,0.30000000000000004,1,3
11,3,0.7000000000000001,0.30000000000000004,1,3
12,1,0.7000000000000001,0.30000000000000004,1,3
13,2,0.7000000000000001,0.30000000000000004,1,3
14,5,0.7000000000000001,0.30000000000000004,1,3
15,2,0.7000000000000001,0.30000000000000004,1,3
16,5,0.7000000000000001,0.30000000000000004,1,3
17,3,0.7000000000000001,0.30000000000000004,1,3
18,3,0.7000000000000001,0.30000000000000004,1,3
19,6,0.7000000000000001,0.30000000000000004,1,3
20,2,0.7000000000000001,0.30000000000000004,1,3
21,2,0.7000000000000001,0.30000000000000004,1,3
22,2,0.7000000000000001,0.30000000000000004,1,3
23,1,0.7000000000000001,0.30000000000000004,1,3
24,2,0.7000000000000001,0.30000000000000004,1,3
25,0,0.7000000000000001,0.30000000000000004,1,3
26,1,0.7000000000000001,0.30000000000000004,1,3
27,1,0.7000000000000001,0.30000000000000004,1,3
28,2,0.7000000000000001,0.30000000000000004,1,3
29,0,0.7000000000000001,0.30000000000000004,1,3
30,1,0.7000000000000001,0.30000000000000004,1,3
31,0,0.7000000000000001,0.30000000000000004,1,3
32,1,0.7000000000000001,0.30000000000000004,1,3
33,3,0.7000000000000001,0.30000000000000004,1,3
34,4,0.7000000000000001,0.30000000000000004,1,3
35,0,0.7000000000000001,0.30000000000000004,1,3
36,0,0.7000000000000001,0.30000000000000004,1,3
37,2,0.7000000000000001,0.30000000000000004,1,3
38,5,0.7000000000000001,0.30000000000000004,1,3
39,1,0.7000000000000001,0.30000000000000004,1,3
40,2,0.7000000000000001,0.30000000000000004,1,3
41,2,0.7000000000000001,0.30000000000000004,1,3
42,0,0.7000000000000001,0.30000000000000004,1,3
43,4,0.7000000000000001,0.30000000000000004,1,3
44,0,0.7000000000000001,0.30000000000000004,1,3
45,3,0.7000000000000001,0.30000000000000004,1,3
46,3,0.7000000000000001,0.30000000000000004,1,3
47,0,0.7000000000000001,0.30000000000000004,1,3
48,1,0.7000000000000001,0.30000000000000004,1,3
49,1,0.7000000000000001,0.30000000000000004,1,3
50,1,0.7000000000000001,0.30000000000000004,1,3
51,4,0.7000000000000001,0.30000000000000004,1,3
52,4,0.7000000000000001,0.30000000000000004,1,3
53,1,0.7000000000000001,0.30000000000000004,1,3
54,1,0.7000000000000001,0.30000000000000004,1,3
55,3,0.7000000000000001,0.30000000000000004,1,3
56,1,0.7000000000000001,0.30000000000000004,1,3
57,5,0.7000000000000001,0.30000000000000004,1,3
58,1,0.7000000000000001,0.30000000000000004,1,3
59,3,0.7000000000000001,0.30000000000000004,1,3
60,3,0.7000000000000001,0.30000000000000004,1,3
61,1,0.7000000000000001,0.30000000000000004,1,3
62,5,0.7000000000000001,0.30000000000000004,1,3
63,0,0.7000000000000001,0.30000000000000004,1,3
64,3,0.7000000000000001,0.30000000000000004,1,3
65,1,0.7000000000000001,0.30000000000000004,1,3
66,0,0.7000000000000001,0.30000000000000004,1,3
67,2,0.7000000000000001,0.30000000000000004,1,3
68,5,0.7000000000000001,0.30000000000000004,1,3
69,2,0.7000000000000001,0.30000000000000004,1,3
70,5,0.7000000000000001,0.30000000000000004,1,3
0,0,0.7000000000000001,0.30000000000000004,1,4
1,0,0.7000000000000001,0.30000000000000004,1,4
2,0,0.7000000000000001,0.30000000000000004,1,4
3,3,0.7000000000000001,0.30000000000000004,1,4
4,1,0.7000000000000001,0.30000000000000004,1,4
5,2,0.7000000000000001,0.30000000000000004,1,4
6,2,0.7000000000000001,0.30000000000000004,1,4
7,2,0.7000000000000001,0.30000000000000004,1,4
8,2,0.7000000000000001,0.30000000000000004,1,4
9,0,0.7000000000000001,0.30000000000000004,1,4
10,2,0.7000000000000001,0.30000000000000004,1,4
11,3,0.7000000000000001,0.30000000000000004,1,4
12,1,0.7000000000000001,0.30000000000000004,1,4
13,2,0.7000000000000001,0.30000000000000004,1,4
14,5,0.7000000000000001,0.30000000000000004,1,4
15,2,0.7000000000000001,0.30000000000000004,1,4
16,5,0.7000000000000001,0.30000000000000004,1,4
17,3,0.7000000000000001,0.30000000000000004,1,4
18,3,0.7000000000000001,0.30000000000000004,1,4
19,6,0.7000000000000001,0.30000000000000004,1,4
20,2,0.7000000000000001,0.30000000000000004,1,4
21,2,0.7000000000000001,0.30000000000000004,1,4
22,2,0.7000000000000001,0.30000000000000004,1,4
23,1,0.7000000000000001,0.30000000000000004,1,4
24,2,0.7000000000000001,0.30000000000000004,1,4
25,0,0.7000000000000001,0.30000000000000004,1,4
26,1,0.7000000000000001,0.30000000000000004,1,4
27,1,0.7000000000000001,0.30000000000000004,1,4
28,2,0.7000000000000001,0.30000000000000004,1,4
29,0,0.7000000000000001,0.30000000000000004,1,4
30,1,0.7000000000000001,0.30000000000000004,1,4
31,0,0.7000000000000001,0.30000000000000004,1,4
32,1,0.7000000000000001,0.30000000000000004,1,4
33,3,0.7000000000000001,0.30000000000000004,1,4
34,4,0.7000000000000001,0.30000000000000004,1,4
35,0,0.7000000000000001,0.30000000000000004,1,4
36,0,0.7000000000000001,0.30000000000000004,1,4
37,2,0.7000000000000001,0.30000000000000004,1,4
38,5,0.7000000000000001,0.30000000000000004,1,4
39,1,0.7000000000000001,0.30000000000000004,1,4
40,2,0.7000000000000001,0.30000000000000004,1,4
41,2,0.7000000000000001,0.30000000000000004,1,4
42,0,0.7000000000000001,0.30000000000000004,1,4
43,4,0.7000000000000001,0.30000000000000004,1,4
44,0,0.7000000000000001,0.30000000000000004,1,4
45,3,0.7000000000000001,0.30000000000000004,1,4
46,3,0.7000000000000001,0.30000000000000004,1,4
47,0,0.7000000000000001,0.30000000000000004,1,4
48,1,0.7000000000000001,0.30000000000000004,1,4
49,1,0.7000000000000001,0.30000000000000004,1,4
50,1,0.7000000000000001,0.30000000000000004,1,4
51,4,0.7000000000000001,0.30000000000000004,1,4
52,4,0.7000000000000001,0.30000000000000004,1,4
53,1,0.7000000000000001,0.30000000000000004,1,4
54,1,0.7000000000000001,0.30000000000000004,1,4
55,3,0.7000000000000001,0.30000000000000004,1,4
56,1,0.7000000000000001,0.30000000000000004,1,4
57,5,0.7000000000000001,0.30000000000000004,1,4
58,1,0.7000000000000001,0.30000000000000004,1,4
59,3,0.7000000000000001,0.30000000000000004,1,4
60,3,0.7000000000000001,0.30000000000000004,1,4
61,1,0.7000000000000001,0.30000000000000004,1,4
62,5,0.7000000000000001,0.30000000000000004,1,4
63,0,0.7000000000000001,0.30000000000000004,1,4
64,3,0.7000000000000001,0.30000000000000004,1,4
65,1,0.7000000000000001,0.30000000000000004,1,4
66,0,0.7000000000000001,0.30000000000000004,1,4
67,2,0.7000000000000001,0.30000000000000004,1,4
68,5,0.7000000000000001,0.30000000000000004,1,4
69,2,0.7000000000000001,0.30000000000000004,1,4
70,5,0.7000000000000001,0.30000000000000004,1,4
0,0,0.7000000000000001,0.30000000000000004,3,0
1,0,0.7000000000000001,0.30000000000000004,3,0
2,0,0.7000000000000001,0.30000000000000004,3,0
3,3,0.7000000000000001,0.30000000000000004,3,0
4,1,0.7000000000000001,0.30000000000000004,3,0
5,2,0.7000000000000001,0.30000000000000004,3,0
6,2,0.7000000000000001,0.30000000000000004,3,0
7,2,0.7000000000000001,0.30000000000000004,3,0
8,2,0.7000000000000001,0.30000000000000004,3,0
9,0,0.7000000000000001,0.30000000000000004,3,0
10,2,0.7000000000000001,0.30000000000000004,3,0
11,3,0.7000000000000001,0.30000000000000004,3,0
12,1,0.7000000000000001,0.30000000000000004,3,0
13,2,0.7000000000000001,0.30000000000000004,3,0
14,5,0.7000000000000001,0.30000000000000004,3,0
15,2,0.7000000000000001,0.30000000000000004,3,0
16,5,0.7000000000000001,0.30000000000000004,3,0
17,4,0.7000000000000001,0.30000000000000004,3,0
18,3,0.7000000000000001,0.30000000000000004,3,0
19,5,0.7000000000000001,0.30000000000000004,3,0
20,3,0.7000000000000001,0.30000000000000004,3,0
21,0,0.7000000000000001,0.30000000000000004,3,0
22,6,0.7000000000000001,0.30000000000000004,3,0
23,2,0.7000000000000001,0.30000000000000004,3,0
24,4,0.7000000000000001,0.30000000000000004,3,0
25,1,0.7000000000000001,0.30000000000000004,3,0
26,5,0.7000000000000001,0.30000000000000004,3,0
27,5,0.7000000000000001,0.30000000000000004,3,0
28,7,0.7000000000000001,0.30000000000000004,3,0
29,4,0.7000000000000001,0.30000000000000004,3,0
30,7,0.7000000000000001,0.30000000000000004,3,0
31,5,0.7000000000000001,0.30000000000000004,3,0
32,4,0.7000000000000001,0.30000000000000004,3,0
33,6,0.7000000000000001,0.30000000000000004,3,0
34,5,0.7000000000000001,0.30000000000000004,3,0
35,11,0.7000000000000001,0.30000000000000004,3,0
36,10,0.7000000000000001,0.30000000000000004,3,0
37,5,0.7000000000000001,0.30000000000000004,3,0
38,8,0.7000000000000001,0.30000000000000004,3,0
39,8,0.7000000000000001,0.30000000000000004,3,0
40,11,0.7000000000000001,0.30000000000000004,3,0
41,4,0.7000000000000001,0.30000000000000004,3,0
42,10,0.7000000000000001,0.30000000000000004,3,0
43,6,0.7000000000000001,0.30000000000000004,3,0
44,11,0.7000000000000001,0.30000000000000004,3,0
45,8,0.7000000000000001,0.30000000000000004,3,0
46,9,0.7000000000000001,0.30000000000000004,3,0
47,6,0.7000000000000001,0.30000000000000004,3,0
48,5,0.7000000000000001,0.30000000000000004,3,0
49,7,0.7000000000000001,0.30000000000000004,3,0
50,17,0.7000000000000001,0.30000000000000004,3,0
51,10,0.7000000000000001,0.30000000000000004,3,0
52,6,0.7000000000000001,0.30000000000000004,3,0
53,9,0.7000000000000001,0.30000000000000004,3,0
54,9,0.7000000000000001,0.30000000000000004,3,0
55,7,0.7000000000000001,0.30000000000000004,3,0
56,8,0.7000000000000001,0.30000000000000004,3,0
57,12,0.7000000000000001,0.30000000000000004,3,0
58,6,0.7000000000000001,0.30000000000000004,3,0
59,12,0.7000000000000001,0.30000000000000004,3,0
60,19,0.7000000000000001,0.30000000000000004,3,0
61,11,0.7000000000000001,0.30000000000000004,3,0
62,10,0.7000000000000001,0.30000000000000004,3,0
63,6,0.7000000000000001,0.30000000000000004,3,0
64,8,0.7000000000000001,0.30000000000000004,3,0
65,10,0.7000000000000001,0.30000000000000004,3,0
66,11,0.7000000000000001,0.30000000000000004,3,0
67,11,0.7000000000000001,0.30000000000000004,3,0
68,6,0.7000000000000001,0.30000000000000004,3,0
69,4,0.7000000000000001,0.30000000000000004,3,0
70,7,0.7000000000000001,0.30000000000000004,3,0
0,0,0.7000000000000001,0.30000000000000004,3,1
1,0,0.7000000000000001,0.30000000000000004,3,1
2,0,0.7000000000000001,0.30000000000000004,3,1
3,3,0.7000000000000001,0.30000000000000004,3,1
4,1,0.7000000000000001,0.30000000000000004,3,1
5,2,0.7000000000000001,0.30000000000000004,3,1
6,2,0.7000000000000001,0.30000000000000004,3,1
7,2,0.7000000000000001,0.30000000000000004,3,1
8,2,0.7000000000000001,0.30000000000000004,3,1
9,0,0.7000000000000001,0.30000000000000004,3,1
10,2,0.7000000000000001,0.30000000000000004,3,1
11,3,0.7000000000000001,0.30000000000000004,3,1
12,1,0.7000000000000001,0.30000000000000004,3,1
13,2,0.7000000000000001,0.30000000000000004,3,1
14,5,0.7000000000000001,0.30000000000000004,3,1
15,2,0.7000000000000001,0.30000000000000004,3,1
16,5,0.7000000000000001,0.30000000000000004,3,1
17,4,0.7000000000000001,0.30000000000000004,3,1
18,3,0.7000000000000001,0.30000000000000004,3,1
19,5,0.7000000000000001,0.30000000000000004,3,1
20,3,0.7000000000000001,0.30000000000000004,3,1
21,0,0.7000000000000001,0.30000000000000004,3,1
22,6,0.7000000000000001,0.30000000000000004,3,1
23,2,0.7000000000000001,0.30000000000000004,3,1
24,4,0.7000000000000001,0.30000000000000004,3,1
25,1,0.7000000000000001,0.30000000000000004,3,1
26,5,0.7000000000000001,0.30000000000000004,3,1
27,5,0.7000000000000001,0.30000000000000004,3,1
28,7,0.7000000000000001,0.30000000000000004,3,1
29,4,0.7000000000000001,0.30000000000000004,3,1
30,7,0.7000000000000001,0.30000000000000004,3,1
31,5,0.7000000000000001,0.30000000000000004,3,1
32,4,0.7000000000000001,0.30000000000000004,3,1
33,6,0.7000000000000001,0.30000000000000004,3,1
34,5,0.7000000000000001,0.30000000000000004,3,1
35,11,0.7000000000000001,0.30000000000000004,3,1
36,10,0.7000000000000001,0.30000000000000004,3,1
37,5,0.7000000000000001,0.30000000000000004,3,1
38,8,0.7000000000000001,0.30000000000000004,3,1
39,8,0.7000000000000001,0.30000000000000004,3,1
40,11,0.7000000000000001,0.30000000000000004,3,1
41,4,0.7000000000000001,0.30000000000000004,3,1
42,10,0.7000000000000001,0.30000000000000004,3,1
43,6,0.7000000000000001,0.30000000000000004,3,1
44,11,0.7000000000000001,0.30000000000000004,3,1
45,8,0.7000000000000001,0.30000000000000004,3,1
46,9,0.7000000000000001,0.30000000000000004,3,1
47,6,0.7000000000000001,0.30000000000000004,3,1
48,5,0.7000000000000001,0.30000000000000004,3,1
49,7,0.7000000000000001,0.30000000000000004,3,1
50,17,0.7000000000000001,0.30000000000000004,3,1
51,10,0.7000000000000001,0.30000000000000004,3,1
52,6,0.7000000000000001,0.30000000000000004,3,1
53,9,0.7000000000000001,0.30000000000000004,3,1
54,9,0.7000000000000001,0.30000000000000004,3,1
55,7,0.7000000000000001,0.30000000000000004,3,1
56,8,0.7000000000000001,0.30000000000000004,3,1
57,12,0.7000000000000001,0.30000000000000004,3,1
58,6,0.7000000000000001,0.30000000000000004,3,1
59,12,0.7000000000000001,0.30000000000000004,3,1
60,19,0.7000000000000001,0.30000000000000004,3,1
61,11,0.7000000000000001,0.30000000000000004,3,1
62,10,0.7000000000000001,0.30000000000000004,3,1
63,6,0.7000000000000001,0.30000000000000004,3,1
64,8,0.7000000000000001,0.30000000000000004,3,1
65,10,0.7000000000000001,0.30000000000000004,3,1
66,11,0.7000000000000001,0.30000000000000004,3,1
67,11,0.7000000000000001,0.30000000000000004,3,1
68,6,0.7000000000000001,0.30000000000000004,3,1
69,4,0.7000000000000001,0.30000000000000004,3,1
70,7,0.7000000000000001,0.30000000000000004,3,1
0,0,0.7000000000000001,0.30000000000000004,3,2
1,0,0.7000000000000001,0.30000000000000004,3,2
2,0,0.7000000000000001,0.30000000000000004,3,2
3,3,0.7000000000000001,0.30000000000000004,3,2
4,1,0.7000000000000001,0.30000000000000004,3,2
5,2,0.7000000000000001,0.30000000000000004,3,2
6,2,0.7000000000000001,0.30000000000000004,3,2
7,2,0.7000000000000001,0.30000000000000004,3,2
8,2,0.7000000000000001,0.30000000000000004,3,2
9,0,0.7000000000000001,0.30000000000000004,3,2
10,2,0.7000000000000001,0.30000000000000004,3,2
11,3,0.7000000000000001,0.30000000000000004,3,2
12,1,0.7000000000000001,0.30000000000000004,3,2
13,2,0.7000000000000001,0.30000000000000004,3,2
14,5,0.7000000000000001,0.30000000000000004,3,2
